1,Background1,5.00E-06,2.603951829,-1.162870598
,,,,
2,Background1,0.017195,3.198769822,-1.660452866
,,,,
3,Background1,0.031505,3.262145254,-1.676192649
,,,,
4,Background1,0.488685,3.275098228,-1.679542025
,,,,
5,Background1,0.49964,3.796079529,-1.620033166
,,,,
6,Background1,0.518485,3.814753492,-1.600836895
,,,,
7,Background1,0.528885,3.834063604,-1.584717664
,,,,
8,Background1,0.54632,3.860383961,-1.566737809
,,,,
9,Background1,0.56078,3.898444212,-1.547353692
,,,,
10,Background1,0.58224,3.932538063,-1.532596456
,,,,
11,Background1,0.594845,3.966792002,-1.518376933
,,,,
12,Background1,0.61204,4.010082252,-1.501760563
,,,,
13,Background1,0.62747,4.050508237,-1.485093028
,,,,
14,Background1,0.644445,4.096174324,-1.468056902
,,,,
15,Background1,0.66173,4.129677948,-1.45738932
,,,,
16,Background1,0.68547,4.18140383,-1.447037396
,,,,
17,Background1,0.698035,4.229374757,-1.436415006
,,,,
18,Background1,0.72703,4.267458994,-1.424429387
,,,,
19,Background1,0.73674,4.319380024,-1.408303746
,,,,
20,Background1,0.74793,4.340821812,-1.402879363
,,,,
21,Background1,0.767425,4.357312373,-1.399404876
,,,,
22,Background1,0.782155,4.110622488,-1.450624103
,,,,
23,Background1,0.79871,4.435130888,-1.393219987
,,,,
24,Background1,0.815345,4.466121924,-1.392842522
,,,,
25,Background1,0.82884,4.492637843,-1.394217835
,,,,
26,Background1,0.850415,4.514809663,-1.396471513
,,,,
27,Background1,0.865795,4.539784503,-1.399691967
,,,,
28,Background1,0.88842,4.561185476,-1.404141063
,,,,
29,Background1,0.90062,4.581702575,-1.411883127
,,,,
30,Background1,0.911775,4.593095884,-1.416541271
,,,,
31,Background1,0.93274,4.601586134,-1.419037457
,,,,
32,Background1,0.94681,4.614766284,-1.42246072
,,,,
33,Background1,0.961245,4.624295807,-1.424388626
,,,,
34,Background1,0.97687,4.634780371,-1.424807122
,,,,
35,Background1,0.996035,4.643378069,-1.424772904
,,,,
36,Background1,1.009615,4.970918475,-1.310127479
,,,,
37,Background1,1.02804,4.642015375,-1.426603691
,,,,
38,Background1,1.04649,4.64865542,-1.426355137
,,,,
39,Background1,1.06173,4.65514708,-1.425176973
,,,,
40,Background1,1.082605,4.661240922,-1.424216396
,,,,
41,Background1,1.09721,4.671369937,-1.420194855
,,,,
42,Background1,1.1124,4.683350524,-1.421435401
,,,,
43,Background1,1.12762,4.695554586,-1.42054217
,,,,
44,Background1,1.143815,4.71135492,-1.419465558
,,,,
45,Background1,1.163295,4.401266848,-1.498011216
,,,,
46,Background1,1.184165,4.760569888,-1.415686355
,,,,
47,Background1,1.196285,4.784527431,-1.415180906
,,,,
48,Background1,1.215005,4.807508438,-1.416721912
,,,,
49,Background1,1.2296,4.830712267,-1.422203199
,,,,
50,Background1,1.246155,4.851732429,-1.429324
,,,,
51,Background1,1.260675,4.86607477,-1.434724249
,,,,
52,Background1,1.2775,4.878296086,-1.439849983
,,,,
53,Background1,1.293275,-4.806133542,-1.296176661
,,,,
54,Background1,1.312,4.881605916,-1.423048192
,,,,
55,Background1,1.32807,4.891702378,-1.424289197
,,,,
56,Background1,1.34438,4.887075779,-1.425040302
,,,,
57,Background1,1.36071,4.886760917,-1.424924961
,,,,
58,Background1,1.38206,4.880958369,-1.42751911
,,,,
59,Background1,1.398315,4.870198545,-1.427895869
,,,,
