1,Background1,0,-8.88E-16,-4.44E-16
,,,,
2,Background1,0.06091,-0.289849374,-0.126547054
,,,,
3,Background1,0.07446,-0.287705813,-0.122202426
,,,,
4,Background1,0.084775,-0.290341832,-0.127571754
,,,,
5,Background1,0.46072,-0.291426383,-0.131173415
,,,,
6,Background1,0.46824,-0.238781818,-0.154377195
,,,,
7,Background1,0.52271,-0.241138836,-0.151416636
,,,,
8,Background1,0.529725,-0.25118154,-0.13353672
,,,,
9,Background1,0.543225,-0.251157066,-0.132525682
,,,,
10,Background1,0.56009,-0.25022714,-0.131805715
,,,,
11,Background1,0.577195,-0.248526455,-0.13317201
,,,,
12,Background1,0.59294,-0.24773214,-0.138997242
,,,,
13,Background1,0.608865,-0.248600072,-0.145651447
,,,,
14,Background1,0.62552,-0.250319098,-0.154175149
,,,,
15,Background1,0.642705,-0.251388124,-0.161207628
,,,,
16,Background1,0.659385,-0.250846823,-0.16970825
,,,,
17,Background1,0.676795,-0.249006472,-0.178043207
,,,,
18,Background1,0.692465,-0.247158739,-0.186431696
,,,,
19,Background1,0.710345,-0.246395616,-0.192670498
,,,,
20,Background1,0.72849,-0.245017092,-0.198700996
,,,,
21,Background1,0.745125,-0.241916903,-0.20099846
,,,,
22,Background1,0.759725,-0.23630551,-0.199651879
,,,,
23,Background1,0.777065,-0.230642122,-0.19723945
,,,,
24,Background1,0.79465,-0.222939121,-0.193782155
,,,,
25,Background1,0.81183,-0.21703133,-0.189370747
,,,,
26,Background1,0.82759,-0.215007657,-0.184837792
,,,,
27,Background1,0.843615,-0.21548371,-0.18116865
,,,,
28,Background1,0.85998,-0.217145265,-0.179600765
,,,,
29,Background1,0.876015,-0.219129278,-0.179448962
,,,,
30,Background1,0.89244,-0.22123886,-0.180093831
,,,,
31,Background1,0.91113,-0.222975011,-0.181089039
,,,,
32,Background1,0.92946,-0.22436859,-0.182771281
,,,,
33,Background1,0.944005,-0.224893486,-0.185496095
,,,,
34,Background1,0.959885,-0.224370571,-0.188291343
,,,,
35,Background1,0.97658,-0.222877809,-0.190911012
,,,,
36,Background1,0.992835,-0.219918003,-0.193663039
,,,,
37,Background1,1.00889,-0.217216539,-0.194960672
,,,,
38,Background1,1.025755,-0.214008272,-0.196058581
,,,,
39,Background1,1.042565,-0.213413727,-0.196827922
,,,,
40,Background1,1.05899,-0.214109355,-0.196877474
,,,,
41,Background1,1.07582,-0.215852893,-0.196100859
,,,,
42,Background1,1.093235,-0.219091924,-0.194322924
,,,,
43,Background1,1.110435,-0.222750684,-0.191618709
,,,,
44,Background1,1.1273,-0.22652566,-0.188065881
,,,,
45,Background1,1.14287,-0.227664288,-0.186038087
,,,,
46,Background1,1.15962,-0.227491432,-0.185277754
,,,,
47,Background1,1.176155,-0.227243267,-0.184071079
,,,,
48,Background1,1.192875,-0.227956508,-0.182424895
,,,,
49,Background1,1.20968,-0.230042172,-0.18148762
,,,,
50,Background1,1.226335,-0.233734182,-0.182188957
,,,,
51,Background1,1.24425,-0.236772053,-0.18454944
,,,,
52,Background1,1.259705,-0.236642548,-0.186945848
,,,,
53,Background1,1.277295,-0.235222055,-0.190012474
,,,,
54,Background1,1.29318,-0.233268887,-0.193426441
,,,,
55,Background1,1.309475,-0.23207989,-0.195755559
,,,,
56,Background1,1.326195,-0.231849211,-0.197422455
,,,,
57,Background1,1.34292,-0.232089104,-0.198767381
,,,,
58,Background1,1.35899,-0.232037194,-0.200371857
,,,,
59,Background1,1.376255,-0.2310818,-0.202443485
,,,,
60,Background1,1.39267,-0.229346973,-0.204649939
,,,,
61,Background1,1.409515,-0.227327171,-0.206822395
,,,,
62,Background1,1.42699,-0.22540855,-0.209495441
,,,,
63,Background1,1.44368,-0.224445172,-0.211992305
,,,,
64,Background1,1.45949,-0.224268899,-0.214562506
,,,,
65,Background1,1.47619,-0.224618935,-0.216064428
,,,,
66,Background1,1.492915,-0.225246959,-0.217087606
,,,,
67,Background1,1.5096,-0.225497061,-0.217514039
,,,,
68,Background1,1.525995,-0.224868868,-0.218150583
,,,,
69,Background1,1.54277,-0.223339731,-0.219002505
,,,,
70,Background1,1.559495,-0.220011314,-0.220369516
,,,,
71,Background1,1.57594,-0.215854454,-0.222416931
,,,,
72,Background1,1.59325,-0.212480811,-0.224309893
,,,,
73,Background1,1.60992,-0.210399705,-0.225432309
,,,,
74,Background1,1.62676,-0.210460239,-0.225080523
,,,,
