1,Background1,5.00E-06,0.799544186,0.026169006
,,,,
2,Background1,0.05913,0.79941724,0.026075538
,,,,
3,Background1,0.078735,0.799707344,0.024008361
,,,,
4,Background1,0.091225,0.799823658,0.023349337
,,,,
5,Background1,0.101295,0.799706865,0.024554601
,,,,
6,Background1,0.508115,0.799332875,0.026994279
,,,,
7,Background1,0.517905,0.384490365,-0.299366557
,,,,
8,Background1,0.529045,0.382290044,-0.314008162
,,,,
9,Background1,0.545515,0.383268554,-0.328116666
,,,,
10,Background1,0.56042,0.391725096,-0.341893516
,,,,
11,Background1,0.57807,0.406874508,-0.353949563
,,,,
12,Background1,0.59404,0.426321841,-0.365236432
,,,,
13,Background1,0.609815,0.446899596,-0.372090595
,,,,
14,Background1,0.62685,0.466174538,-0.373535018
,,,,
15,Background1,0.64356,0.477493631,-0.370750288
,,,,
16,Background1,0.660035,0.483673869,-0.366042025
,,,,
17,Background1,0.67695,0.488554276,-0.356780451
,,,,
18,Background1,0.693065,0.493270205,-0.339501335
,,,,
19,Background1,0.713655,0.496314265,-0.312026995
,,,,
20,Background1,0.73125,0.49322409,-0.263679595
,,,,
21,Background1,0.745455,0.481514452,-0.211646182
,,,,
22,Background1,0.76158,0.467222048,-0.170637923
,,,,
23,Background1,0.77935,0.447063001,-0.126886759
,,,,
24,Background1,0.79595,0.427575707,-0.087691342
,,,,
25,Background1,0.81431,0.411953679,-0.044118903
,,,,
26,Background1,0.828875,0.403210556,-0.002090118
,,,,
27,Background1,0.845165,0.396141262,0.051177542
,,,,
28,Background1,0.865285,0.391810884,0.093553101
,,,,
29,Background1,0.879595,0.385637709,0.149530742
,,,,
30,Background1,0.893705,0.380604697,0.214186865
,,,,
31,Background1,0.914085,0.379632146,0.259339665
,,,,
32,Background1,0.92942,0.380530788,0.31362394
,,,,
33,Background1,0.944005,0.38355867,0.35606801
,,,,
34,Background1,0.960645,0.387053178,0.392796979
,,,,
35,Background1,0.977735,0.390871605,0.426477219
,,,,
36,Background1,0.99449,0.393195833,0.460421079
,,,,
37,Background1,1.00977,0.345010406,0.647806154
,,,,
38,Background1,1.0259,-0.569408819,0.535606857
,,,,
39,Background1,1.043555,-0.576217522,0.567968616
,,,,
40,Background1,1.06263,-0.585480218,0.596793587
,,,,
41,Background1,1.077485,-0.600616195,0.630703071
,,,,
42,Background1,1.094875,-0.614422582,0.654936527
,,,,
43,Background1,1.11053,-0.631546927,0.674895874
,,,,
44,Background1,1.12851,-0.651295125,0.690383645
,,,,
45,Background1,1.145175,-0.67462125,0.702890673
,,,,
46,Background1,1.161465,-0.697187206,0.708417851
,,,,
47,Background1,1.17702,-0.724816312,0.71007974
,,,,
48,Background1,1.194135,-0.747522419,0.707854974
,,,,
49,Background1,1.21021,-0.777976296,0.703218492
,,,,
50,Background1,1.231445,-0.806484882,0.696025955
,,,,
51,Background1,1.2481,-0.839645554,0.684988584
,,,,
52,Background1,1.26372,-0.868850115,0.672953493
,,,,
53,Background1,1.27633,-0.900779867,0.660743159
,,,,
54,Background1,1.29268,-0.938795011,0.711513897
,,,,
55,Background1,1.310155,-1.006452721,0.641001287
,,,,
56,Background1,1.327745,-1.035495146,0.625426523
,,,,
57,Background1,1.343785,-1.062803753,0.611707411
,,,,
58,Background1,1.359675,-1.08334348,0.597291337
,,,,
59,Background1,1.376485,-1.102781294,0.585452498
,,,,
60,Background1,1.39465,-1.12178069,0.574501061
,,,,
61,Background1,1.410925,-1.14303729,0.56414263
,,,,
62,Background1,1.42742,-1.161413408,0.554745372
,,,,
63,Background1,1.44457,-1.183350113,0.543599257
,,,,
64,Background1,1.460855,-1.200745535,0.534337198
,,,,
65,Background1,1.477305,-1.223494097,0.5235335
,,,,
66,Background1,1.492875,-1.245301287,0.513062126
,,,,
67,Background1,1.50964,-1.261666469,0.504320145
,,,,
68,Background1,1.528455,-1.279467075,0.490612525
,,,,
69,Background1,1.544655,-1.298472699,0.470926728
,,,,
70,Background1,1.560315,-1.3115838,0.456322479
,,,,
71,Background1,1.5794,-1.324086874,0.444926643
,,,,
72,Background1,1.59663,-1.335644478,0.435316171
,,,,
73,Background1,1.610975,-1.348137629,0.422963075
,,,,
74,Background1,1.62769,-1.355493913,0.414118285
,,,,
75,Background1,1.645805,-1.364484938,0.402067136
,,,,
76,Background1,1.662615,-1.372552195,0.393082607
,,,,
77,Background1,1.678645,-1.381691633,0.38432823
,,,,
78,Background1,1.700165,-1.390043609,0.378112879
,,,,
79,Background1,1.71369,-1.398859011,0.370662809
,,,,
80,Background1,1.7299,-1.405681682,0.363503402
,,,,
81,Background1,1.744755,-1.411325194,0.352535023
,,,,
82,Background1,1.760155,-1.415017811,0.343451868
,,,,
83,Background1,1.77712,-1.418617496,0.332255215
,,,,
84,Background1,1.795485,-1.422312051,0.322188087
,,,,
85,Background1,1.81146,-1.425998333,0.313451483
,,,,
86,Background1,1.82883,-1.428710601,0.306975964
,,,,
87,Background1,1.8453,-1.430121587,0.302092176
,,,,
88,Background1,1.86211,-1.430084344,0.296634126
,,,,
89,Background1,1.878345,-1.42907896,0.292930738
,,,,
90,Background1,1.89491,-1.42708528,0.290371519
,,,,
91,Background1,1.910175,-1.424357861,0.289238333
,,,,
92,Background1,1.9295,-1.420754127,0.288820745
,,,,
93,Background1,1.946275,-1.41562036,0.288055759
,,,,
94,Background1,1.96077,-1.409737809,0.287087608
,,,,
95,Background1,1.977585,-1.40502777,0.287528126
,,,,
96,Background1,1.99476,-1.399021364,0.290029614
,,,,
97,Background1,2.013415,-1.393814564,0.293160964
,,,,
98,Background1,2.027535,-1.387858998,0.296132691
,,,,
99,Background1,2.04646,-1.382718054,0.297973271
,,,,
100,Background1,2.06418,-1.378204294,0.299145943
,,,,
101,Background1,2.07781,-1.373776675,0.299677451
,,,,
102,Background1,2.09515,-1.370597193,0.299325806
,,,,
103,Background1,2.11184,-1.368297109,0.298748971
,,,,
104,Background1,2.127915,-1.366711957,0.297833555
,,,,
105,Background1,2.145825,-1.366215325,0.296597464
,,,,
106,Background1,2.16138,-1.366092919,0.295011333
,,,,
107,Background1,2.177935,-1.366324837,0.293902162
,,,,
108,Background1,2.19557,-1.366726928,0.293296109
,,,,
109,Background1,2.2122,-1.367641095,0.292861579
,,,,
110,Background1,2.227375,-1.368788902,0.292396589
,,,,
111,Background1,2.24568,-1.370080464,0.292115937
,,,,
112,Background1,2.26169,-1.371453854,0.29250988
,,,,
113,Background1,2.278565,-1.372674225,0.292906886
,,,,
114,Background1,2.294915,-1.37396699,0.293176272
,,,,
115,Background1,2.31183,-1.375232591,0.293516918
,,,,
116,Background1,2.32768,-1.376803752,0.294478133
,,,,
117,Background1,2.345205,-1.378149866,0.295330479
,,,,
118,Background1,2.361955,-1.379461224,0.295690601
,,,,
119,Background1,2.378065,-1.380505165,0.29578623
,,,,
120,Background1,2.39755,-1.381291662,0.296181257
,,,,
121,Background1,2.412005,-1.382455772,0.296804466
,,,,
122,Background1,2.428035,-1.383011011,0.296775798
,,,,
123,Background1,2.44594,-1.383412036,0.296622175
